Time,Time Code,Country Name,Country Code,Age dependency ratio (% of working-age population) ,"Agriculture, value added (% of GDP) ","Agriculture, value added (annual % growth) ","Agriculture, value added (constant 2005 US$) ",Consumer price index (2010 = 100) ,Export value index (2000 = 100) ,Export volume index (2000 = 100) ,Exports of goods and services (% of GDP) ,Exports of goods and services (annual % growth) ,"Foreign direct investment, net inflows (% of GDP) ","Foreign direct investment, net outflows (% of GDP) ",Fuel exports (% of merchandise exports) ,GDP growth (annual %) ,GDP per capita (constant 2005 US$) ,"GDP per capita, PPP (constant 2011 international $) ",GDP per person employed (constant 1990 PPP $) ,GINI index (World Bank estimate) ,Gross capital formation (% of GDP) ,Gross capital formation (annual % growth) ,"Gross fixed capital formation, private sector (% of GDP) ",High-technology exports (% of manufactured exports) ,ICT goods imports (% total goods imports) ,Imports of goods and services (% of GDP) ,"Industry, value added (% of GDP) ","Industry, value added (annual % growth) ","Industry, value added (constant 2005 US$) ","Inflation, consumer prices (annual %) ",International migrant stock (% of population) ,"Manufacturing, value added (% of GDP) ","Manufacturing, value added (annual % growth) ","Manufacturing, value added (constant 2005 US$) ","Personal remittances, paid (current US$) ","Personal transfers, receipts (BoP, current US$) ",Population ages 0-14 (% of total) ,"Population ages 0-14, total ",Population ages 15-64 (% of total) ,"Population ages 15-64, total ",Population ages 65 and above (% of total) ,"Population ages 65 and above, total ",Population density (people per sq. km of land area) ,Population growth (annual %) ,"Population, total ",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ,Rural population ,Rural population (% of total population) ,Tax revenue (% of GDP) ,Urban population ,Urban population (% of total) 
2016-01-01,YR2016,Nigeria,NGA,88.0919379476831,20.9831097070839,4.10674619465877,110496063384.077,183.853081818277,156.3766389,87.49496577,9.21810969847623,11.5315528365512,1.09849818118652,0.322229272052344,96.301862900076,-1.61686894991816,2455.91855879469,5434.73479515868,18977.880859375,,15.3400347164974,-4.79383737373247,,1.97287421159484,3.9302918695,11.5044091822463,18.1731317261725,-8.85037430969419,99257119381.4954,15.69685447,,8.67969778187677,-4.31763556879224,41931578908.5683,744092346.988876,19488264932.3305,44.0873771248764,81997954.0,53.1654897552358,98882303.0,2.74713311988775,5109383.0,204.211425497107,2.61903352559025,185989640.0,,95444304.0,51.317,,90545336.0,48.683
2016-01-01,YR2016,New Zealand,NZL,53.4221681451946,,-0.305927394316669,16040790227.1681,108.640866961892,253.7346231,162.4846443,25.8177217796803,0.682732013859777,1.02220514330872,-0.475757432774439,1.47669725089081,3.4714568346147,37528.4583347383,35776.5717269995,67342.0859375,,24.3823414756136,5.28139784620154,,10.1442025477769,7.517368096,25.5051229432835,,4.46057097175935,32498423010.3119,1.082882132,,,2.24387215637725,17255536882.2608,745227105.66748,,19.8219717376701,930285.0,65.1796363439754,3059011.0,14.9983919183545,703905.0,17.8238578101857,2.09935688627085,4693200.0,,638275.0,13.6,27.1854405532952,4054925.0,86.4
2016-01-01,YR2016,Norway,NOR,52.4838216809139,2.13340767755994,-1.30581086567916,7009008906.65931,112.442312912859,148.9951537,99.0000635,34.1366402398179,-1.80373660391174,-5.02380792759584,2.18047813587011,53.0044696870221,1.09146507169045,90316.9723439327,64159.544250136,126032.5390625,,29.3178575003401,4.959628279131,,19.2845736489995,6.880869109,33.2731906505933,28.2922023258022,-0.0134250193440408,153212260146.146,3.55,,6.73961640432309,-4.2248633198886,31143944762.1674,4162485626.49776,,17.8268610883907,933150.0,65.5807169741949,3432835.0,16.5924219374144,868533.0,14.3315281523361,0.849521232088731,5234519.0,,969171.0,18.515,21.9938390109566,4265348.0,81.485
2016-01-01,YR2016,Pakistan,PAK,64.9711695440283,23.2151987886214,0.153947947428819,46975295554.2107,150.753452821518,226.3505992,161.8831075,9.14572693911771,-1.60330440209253,0.892861507778696,0.0186610926063071,0.761828335862166,5.52673584474448,1179.41401202313,4857.16871756739,14251.3212890625,,15.686124563479,7.27257513490052,10.3037787070706,1.90815547378046,4.9479789922,16.1605045709581,18.2571020895745,5.69337865276449,43894290466.5875,3.752595854,,12.080755043235,3.68584373770777,28958531800.254,64000000.0,19734000000.0,34.8903251616446,67409321.0,60.6166521558857,117113479.0,4.49302268246975,8680676.0,250.627174138647,1.99856259439394,193203476.0,,123198129.0,63.766,,70005347.0,36.234
2016-01-01,YR2016,Peru,PER,52.9910051965396,7.00491494318981,1.69835702418312,11892686560.7873,121.99696310584,532.282671,205.7704704,22.4382076149925,11.422182924963,3.58114454549782,0.158228838289247,7.84390505554878,3.95130919243149,6094.73824934176,12082.1680106024,22676.91796875,43.8,22.1025567290195,-4.40957886044592,16.2067893933702,4.22225487527716,9.6929885526,22.8165299171463,30.0003246738188,4.20284714918182,64271723907.9521,3.595722243,,13.1936617486313,-0.552138977420654,25842460132.9911,,2883886545.2925,27.6557170192749,8787283.0,65.3633198053279,20768436.0,6.98096317539722,2218120.0,24.82331171875,1.25786232511699,31773839.0,3.5,7136722.0,22.461,13.8170890083791,24637117.0,77.539
2016-01-01,YR2016,Poland,POL,44.909394625885,2.37975462664307,2.80414525820778,11745099990.0507,107.407950711457,637.8980353,392.7576602,52.259854936709,8.79759058246437,3.55494065812743,2.36953617086069,2.52147148105202,2.86432867930108,15067.9698510199,26035.8379036022,56788.07421875,,19.597048805119,-1.9432674389255,14.814296713129,8.45663835083641,9.2398196725,48.2125342387997,29.837240945919,0.850919459757321,170549530726.627,-0.609676201,,18.0766873789772,4.28422836359627,100415547375.054,3716000000.0,3337000000.0,14.8043985505597,5621243.0,69.00863872065,26202640.0,16.1869627287903,6146204.0,124.008253045495,-0.04298513087435,37970087.0,,15120448.0,39.822,16.2033253400207,22849639.0,60.178
2016-01-01,YR2016,Qatar,QAT,17.7440534717901,0.183087804658287,8.0593849416755,252656293.286545,115.385300033822,493.8206917,81.50906736,47.4885795377754,,0.507636167049601,5.1832229580574,81.5543984532085,2.22312097167656,66410.7564675877,118207.134622686,157744.140625,,45.2369239086363,,,2.19791064300862,5.4589716451,41.6254448799387,51.8953011668243,0.76955948200586,148611054821.077,2.875505832,,9.04644771816011,-0.973122678919864,21606308137.2839,11981868131.8681,378571428.571429,13.8818369027366,356736.0,84.929979095682,2182534.0,1.18818400158144,30534.0,221.344013781223,3.49506991849135,2569804.0,,25313.0,0.984999999999999,,2544491.0,99.015
2016-01-01,YR2016,Philippines,PHL,57.8588078532113,9.65516734767507,-1.22487684478466,26368268854.2884,116.876642442093,150.7583043,177.9415696,27.9665869789349,10.681005620088,2.71559358134654,0.786100512921958,1.33792938917211,6.87571482288942,2752.1091206242,7233.20610317139,17564.04296875,,24.2832103147278,23.7354846186731,21.4016681223873,55.102349046768,23.9821722589,36.9358382472937,30.7467126768941,8.03892493525807,96133266719.127,1.766784452,,19.6473606977368,7.00349968539737,63780848638.0271,196072883.620123,23624329047.192,31.9649893899763,33026298.0,63.3477481300805,65451034.0,4.68726247994318,4842890.0,346.514478317738,1.56449713137855,103320222.0,,55302149.0,53.525,13.6767788356366,48018073.0,46.475
2016-01-01,YR2016,Russian Federation,RUS,45.1011915239913,4.18336064776207,3.32770276791081,64908087128.5946,162.19739729671,268.1833329,170.0043244,25.6989769255311,3.12835487611105,2.53274701539419,1.73689192652552,47.1856033643275,-0.224910984282204,11279.6253410461,24416.6238784138,49084.66015625,,22.8347388708614,1.53233376461912,19.3302115716301,10.719245771326,8.856145005,20.5264009598113,29.2819513687336,-0.129812108537408,489585166460.176,7.049766291,,11.9734627635784,1.14871842001556,217207095760.221,16244420000.0,3029620000.0,17.2919704177376,24959644.0,68.9174213370207,99477057.0,13.7906082452417,19905694.0,8.8137962870805,0.17024454590112,144342396.0,,37292301.0,25.836,9.12636321167313,107050095.0,74.164
2016-01-01,YR2016,Saudi Arabia,SAU,40.2495097563782,2.68562239483454,0.633552781485378,16032628026.6667,122.366830613912,234.9793125,119.3551998,31.1441976898209,7.99781372636816,1.15554700499509,1.38558890913213,79.13552874245,1.67064234738177,21380.4527228189,50423.0134931014,128511.8515625,,30.9326209901909,-14.2691998803469,,2.96913824308447,6.6965212568,30.7178191620537,43.157451029133,2.45411575143815,402997148474.482,3.523510972,,12.9071296768621,3.1984131767387,82129866666.6667,37843205333.3333,0.0,25.5354936364329,8241756.0,71.3014970060901,23013048.0,3.16300935747704,1020883.0,15.0141122673502,2.25142247448685,32275687.0,,5357441.0,16.599,,26918246.0,83.401
2016-01-01,YR2016,Singapore,SGP,37.9844314563033,0.029934186851017,-1.45482388973969,94389438.9438944,112.617106126894,245.3354039,270.397893,168.191970440633,1.10481494115704,23.970847551014,9.01411730189334,11.3668385691086,2.39702145797342,53353.839463373,82621.5031826688,145489.484375,,27.0295425420644,4.82188864087536,,48.8508855157833,29.0022483712,142.064145620822,23.7241867295043,3.22377968547045,71572423909.0576,-0.502512563,,17.6810562631853,3.70052475054253,52988192152.5486,,,15.2371339566079,854389.0,72.4719361915747,4063707.0,12.2909298518174,689187.0,7908.72073342736,1.29743609938602,5607283.0,,0.0,0.0,13.7082621544319,5607283.0,100.0
2016-01-01,YR2016,Spain,ESP,51.3887383981403,2.5113497991099,6.93251533742331,36935549236.5115,106.296094858635,251.1202565,166.3316583,32.9466027489848,4.75382103470024,2.59578874448775,4.07938298398231,3.66520775060517,3.27446273967742,31505.6122034216,33320.3727243715,83754.3359375,,20.4878402034113,3.055426295365,,6.97988146800913,5.0658367078,29.9294068422436,21.2973012600557,3.09979750724436,312891304520.874,-0.202671741,,12.8765460133998,3.51619299405155,186688222507.178,284189221.443416,,14.7778623848635,6869351.0,66.0551114906204,30705099.0,19.1670261245162,8909612.0,92.9290937806121,0.0844301500680736,46484062.0,,9371187.0,20.16,13.8477383547217,37112875.0,79.84
2016-01-01,YR2016,Sweden,SWE,59.320481409291,1.14851927510022,1.22426989670802,7559738786.86266,104.614469083966,160.3916545,116.5714286,44.2732272642448,3.27655265280775,1.57608494145905,0.349489946301782,5.66701683720135,3.23494192235782,56473.022779491,46568.1771455909,95090.5390625,,24.7494211998632,5.54572173731324,,14.2862430147682,9.831585727,39.4343945539436,21.6970479036288,2.87467539397387,120370460082.86,0.984269245,,13.5104370185084,2.78702003977361,74579701374.5704,1211930245.97198,444429004.76176,17.3995960166029,1726577.0,62.766569626755,6228380.0,19.8338343566421,1968128.0,24.3624880312293,1.25645398510305,9923085.0,,1304687.0,13.148,27.6546142142144,8618398.0,86.852
2016-01-01,YR2016,Switzerland,CHE,49.3821398765529,0.652610994733409,-2.52327583459159,3949936714.65135,97.7451025749081,376.2743363,186.9790157,65.8113126711974,6.53350452914474,9.04341679287233,12.647231419759,1.0174225915498,1.37588449583828,76682.6448002236,57421.5485009872,101620.21875,,23.1097345638141,-2.87294045421659,,27.0827797855239,3.6881699548,54.588901381703,25.0097416589995,1.68078550670423,162524707286.233,-0.434632563,,17.8008653482667,1.75819420234065,122200968152.17,26272046331.3219,,14.826549598839,1241477.0,66.9424032334258,5605314.0,18.2310471677352,1526547.0,211.8974086446,1.09203117387253,8373338.0,,2198922.0,26.261,9.76821094216059,6174416.0,73.739
2016-01-01,YR2016,Thailand,THA,40.0667249848225,8.50476572189377,-2.45172825949645,35985518729.4201,110.550946791118,312.3698532,207.0678772,68.1108337820101,2.06847708748495,0.743945816792562,3.2565631993345,2.73476906772608,3.28268307477235,5910.45456683358,15705.8065994744,27884.9921875,,21.7434990599289,-8.9424560398583,17.5804891810114,21.5131720250818,14.0020039928,53.5479436266963,35.7783668393141,2.8661857932946,151032367717.636,0.188334903,,27.390641260951,2.29688202529013,114337121110.205,4155190000.0,4039780000.0,17.6517524214637,12155617.0,71.3945442865434,49164792.0,10.9537032919929,7543105.0,134.791274051166,0.299465511725956,68863514.0,,35500519.0,51.552,15.5098968936924,33362995.0,48.448
2016-01-01,YR2016,Turkey,TUR,49.8492384749315,6.1837464346226,-2.5793530412993,80772561332.8188,157.424794469357,513.1728804,357.068064,21.9650827376211,-1.86823157558436,1.54482639534796,0.364353493679084,2.20297069942794,3.18383154306613,14117.4368745282,23756.4842864984,68674.9609375,41.9,28.2266394449917,3.6842733393935,,2.02950793048467,6.737620009,24.8505638193721,28.1832962270675,4.55031125891465,302744046175.46,7.775134153,,16.5986325481351,3.83927166992619,182458961227.838,1129000000.0,757000000.0,25.3020427272588,20118268.0,66.7337392019708,53061615.0,7.96421807077047,6332543.0,103.312534594545,1.57301169985338,79512426.0,0.2,20566684.0,25.866,18.3247742967029,58945742.0,74.134
2016-01-01,YR2016,Ukraine,UKR,45.75968438318,11.6313819087254,5.95010162302276,13597837592.6206,205.612244897959,249.5385143,130.6527167,49.2880946566397,-1.58058176334026,3.6892701984154,0.185482052986302,0.965919134951195,2.30760193424764,2905.85744034369,7668.0557761534,17600.326171875,25.0,21.5187090201252,40.7678514249119,,,,55.5193434660047,22.9869141341282,3.33025872568555,25551439084.6313,13.89503782,,12.0266098015175,3.58180443347793,13119108826.0497,559000000.0,2741000000.0,15.2311238252759,6854713.0,68.6060763581231,30875921.0,16.162799816601,7274011.0,77.6893179581902,-0.331380509661391,45004645.0,0.1,13882133.0,30.846,19.6481175168325,31122512.0,69.154
2016-01-01,YR2016,United Arab Emirates,ARE,17.6081783608388,0.776054567862067,3.42735138779638,2498000480.07531,111.115725679973,533.5579454,132.6684666,101.003013922614,3.40504290697821,2.51668651639507,4.40039691194953,20.2288541979265,2.98844182081464,41449.6814172376,67705.9493287962,98607.5703125,,26.0294772613571,3.78876011483906,13.0204965040938,2.32146635303879,5.5351682242,75.7446341195563,41.4486809512769,2.32286614150527,193293396868.618,1.617876882,,8.98441789806352,4.85217327351621,31056228727.0252,,,13.8877225929197,1287338.0,85.0281004210317,7881775.0,1.08417698604861,100499.0,110.880526315789,1.25175905246942,9269612.0,,1300990.0,14.035,0.0434947005242334,7968622.0,85.965
2016-01-01,YR2016,United Kingdom,GBR,56.1748670126333,0.537102883852838,-6.2522334060202,17714547101.4328,112.541930674618,143.7137362,89.75650714,28.2552280306075,2.32248758749296,10.0273704206509,1.97742328229117,6.52305085998219,1.93579094969158,42039.7363643926,39309.3270821404,79377.65625,,16.9685801179742,0.926806907415894,,21.8337221434488,7.627615285,30.3270852147215,17.9851791183363,1.452365438379,453773137407.239,0.641613199,,9.01502614715651,0.233807641512925,224309989179.814,10190899107.2853,2725130995.31151,17.618799580608,11557151.0,64.0307889938457,42001358.0,18.3504114255463,12037056.0,271.134481048237,0.714030265261993,65595565.0,,11226025.0,17.114,25.5971162999647,54369540.0,82.886
2016-01-01,YR2016,United States,USA,51.6523481467354,1.01445991363515,11.2814705869709,215243880400.0,110.06700893427,186.0306196,155.0390891,11.8906224202293,-0.328764881067443,2.57411282734144,1.67297064749476,7.71591955385221,1.48527919319146,52319.1633505427,53399.3591673623,111587.1484375,41.5,19.6887858583933,-1.38428056056162,,19.9587212229637,14.0550902904,14.6892999668447,18.8804339773336,0.121771667470867,3254155737500.0,1.261583206,,11.6006451779178,0.540861148853196,1913786040500.0,66649000000.0,,19.0282314735596,61538430.0,65.9402912856634,213254816.0,15.0314772407769,48612690.0,35.3548798459019,0.734307439742705,323405935.0,1.2,58659368.0,18.138,10.8932466552748,264746567.0,81.862
2016-01-01,YR2016,Vietnam,VNM,42.8589025256001,16.3196440917105,1.35708355673935,25187508629.424,150.500780526915,1220.635564,646.1549729,93.6239390610103,13.8633628752381,6.13807236804847,0.487148600638768,2.03132196265522,6.21081166789989,1735.29095437463,5837.62870356959,9912.3994140625,35.3,26.5780582592839,9.71005937102159,,,22.5883630726,91.0623392504064,32.7150421754965,7.57289973341098,56778204997.8228,3.243832858,,14.2655138556961,11.9000388602207,26609639315.6909,76000000.0,,23.0768691480868,21823581.0,69.9991377730766,66197535.0,6.9239930788366,6547956.0,304.992653271842,1.06039221740654,94569072.0,2.0,61933285.0,65.49,,32635787.0,34.51
2016-01-01,YR2016,"Hong Kong SAR, China",HKG,36.9448015349406,0.076201151769569,-1.96280991735537,107219676.557575,125.9168704,254.9468875,194.1284229,186.99895133083,0.691783450161878,41.5291359384113,23.5452036160516,4.22623156899437,2.16292329544639,36816.1498608515,54412.9249387607,104957.6484375,,21.5377456664108,4.82978739877052,,12.121234474299,50.3074173019,184.708901964689,7.47518042569866,3.11579273830887,21099453962.4841,2.385685885,,1.07773641628151,-0.441345547602268,3822610129.94941,816526002.584576,,11.211989631983,822579.0,73.0221230279769,5357341.0,15.76588734004,1156680.0,6987.2380952381,0.619366345332479,7336600.0,,0.0,0.0,,7336600.0,100.0
2016-01-01,YR2016,Kazakhstan,KAZ,52.0748140136072,4.55600427070659,5.40000000451282,8574202513.14799,157.556866561297,417.3228365,213.5837111,31.8438886422836,-4.50000000088369,12.2230275673779,2.52347621606501,60.7352695416112,1.09999999991015,10582.700871765,23447.015704281,47299.26953125,,27.8275828886455,2.49999999950474,,30.3899640409814,5.1983972612,28.4677079441317,31.9797903606788,1.21105412431,66943901334.8063,14.51024459,,11.3301396708405,1.8000000019115,19791007422.4149,2394538204.46341,271510915.518185,27.4026814714203,4876048.0,65.757108065184,11700856.0,6.84021046339573,1217151.0,6.59112308775049,1.42204614032925,17794055.0,,7604467.0,42.736,9.92475644194532,10189588.0,57.264
2016-01-01,YR2016,Morocco,MAR,51.8100696771866,12.0248711026956,-11.321404806537,13507541930.619,107.954807470602,306.4182099,199.9975506,35.0902797802226,5.13165815526784,2.23758442752918,0.613586177262024,0.858492530299168,1.2224436474776,3204.86465254499,7285.90832106945,22876.56640625,,33.0595136986908,11.6496847300107,,3.67189292712438,3.9441613103,45.3306158038576,26.0529524593084,1.24439964605689,27483746555.0694,1.635311143,,15.7883082591704,0.785954419126483,16838932581.7136,123873864.923608,7087744186.02975,27.5722879062735,9726617.0,65.8717832174394,23237448.0,6.55592887628709,2312721.0,79.0427649563074,1.35122852209619,35276786.0,,13630950.0,38.64,,21645836.0,61.36
2016-01-01,YR2016,Czech Republic,CZE,50.9527539583137,2.20621632266553,9.36013956498493,4070058775.01865,108.215373588963,559.5528948,325.6857855,79.5411083456939,4.53434485110166,5.55572442606841,1.60733256003377,1.88104119323463,2.593326020384,21894.1126524738,31338.8752118175,63150.76953125,,26.3397608333124,-2.27262691171011,,13.8779987497323,14.2434791087,72.0576589486387,33.8156891335864,3.78190263510496,76043511840.0901,0.639352818,,24.3522638710813,7.01406637784088,54502271150.4981,1658604748.22938,755936257.573402,15.2213369834003,1608337.0,66.2458968082679,6999761.0,18.5327662083318,1958234.0,136.851858567543,0.192048415842684,10566332.0,,2792682.0,26.43,14.6586385767319,7773650.0,73.57
2016-01-01,YR2016,Hungary,HUN,47.8553937262093,3.71871852089422,9.85595018923262,5058754585.24523,111.824115424253,361.5769275,271.070615,89.5368336593232,3.44028517688227,55.4899307761161,53.1651256704311,1.82746262413012,2.21318749036379,14997.2005200975,25664.136004531,56390.05078125,,19.7773086183298,-3.69659090128958,,14.0383384847731,12.3643203035,79.4558123698487,25.7843830885774,-0.664161196615581,36636817025.0828,0.400742226,,19.9038602700371,0.0803026855930256,27205421009.3254,763327091.37432,733588204.478048,14.3546874123692,1408772.0,67.6336506658631,6637582.0,18.0116619217677,1767669.0,108.406307301447,-0.295110604845478,9814023.0,,2867756.0,29.221,23.3531882264192,6946267.0,70.779
2016-01-01,YR2016,Portugal,PRT,53.8024711586442,1.89699096323224,-7.35754865353199,4530654619.94646,107.692806187126,229.0856066,157.4307305,40.1287129655498,4.42831462829328,4.59215088136958,2.84164803635016,5.92913280744966,1.619414632551,22444.0710843784,27124.155038865,59944.55078125,,15.4819651341997,0.76686644381094,,5.29014535420686,5.5664932418,39.0084437134665,19.3528492876464,0.582942555384221,44275131317.5458,0.607397075,,12.1538004861807,1.35485282881427,28928992959.2087,375992486.766322,,13.8617403036187,1431287.0,65.0184585311446,6713450.0,21.1198011652367,2180715.0,112.717122427815,-0.315459016997883,10325452.0,,3708283.0,35.914,22.5309422174341,6617169.0,64.086
2016-01-01,YR2016,Romania,ROU,48.6544403675359,4.08571325880333,4.72923807736841,10015209811.1932,112.440756038601,610.1365533,362.2739018,41.3347398765226,8.65863167723985,3.328987546411,0.668649905414215,3.57874940228614,4.8207744653503,10162.1073425047,21670.7047886072,50516.38671875,,23.9690516773447,0.963626190229164,,8.49988069074561,7.346392336,42.2344019441148,30.2215751517233,6.88535054973541,66348416205.1173,-1.538403049,,20.2417209708296,6.38570943757138,44923103642.671,308966188.102435,2711839080.77701,15.3127378421862,3016966.0,67.2701039832829,13253779.0,17.4171581745309,3431586.0,85.6325278164117,-0.572649651464877,19702332.0,,9082775.0,46.1,16.8088907101775,10619557.0,53.9
2016-01-01,YR2016,South Africa,ZAF,52.4085780041956,2.17817358718032,-10.2370256665409,8722744698.3052,138.859306590936,250.445219,156.2443961,30.7025974061215,0.966956570162154,0.749015048767685,1.5182706815113,9.98146418269729,0.565362939110358,7519.50559570727,12286.6971248333,43002.00390625,,19.3530849618164,-8.05759478496793,16.2032664837392,5.29205550382907,8.6167994168,30.0879276081871,26.0091425866096,-0.843622666584096,106944888482.171,6.3262638,,12.0401725790452,0.909309268702202,52527220480.1836,896870556.213536,,29.1775613498792,16343949.0,65.6131047933845,36753491.0,5.20933385673633,2918033.0,46.1758591695587,1.30137401321457,56015473.0,,19414403.0,34.659,27.0969811130584,36601070.0,65.341
2016-01-01,YR2016,"Egypt, Arab Rep.",EGY,62.7638651414155,11.7693159703255,3.09685925625971,34806360439.6766,178.457025055503,482.7151838,216.4486733,10.3454639403558,-14.5275590551181,2.43500218055658,0.0620254539750498,16.3492761982291,4.34664345555436,2725.67573301412,10324.1011436186,36999.76953125,,15.0402303092936,11.2338858195212,7.77356241234222,0.486580791772049,4.1108041793,19.6759430132133,32.4559533476046,0.176651124705842,82240217297.245,13.81463839,,16.8413264929505,0.756330209554662,39127989036.7925,352200000.0,18699300000.0,33.4510996133388,32008916.0,61.4386982719513,58789880.0,5.11020211470989,4889885.0,96.1260545481943,2.01678945593273,95688681.0,,54798994.0,57.268,,40889687.0,42.732
2015-01-01,YR2015,Algeria,DZA,52.7249187566745,11.5860331634814,6.39999999692138,19268028676.1395,126.736646357875,157.358029,139.2756452,23.1864387551409,0.587083801459215,-0.243194398424585,0.0575962214483485,94.3258598704775,3.76346695783126,4759.5952415194,13724.723852895,52228.11328125,,50.688963494727,8.68527355132113,,0.151223544674168,5.3801120119,36.5464586498625,35.660270068972,3.16774319394597,91270921631.9341,4.784976963,0.611072022730303,5.41610212251756,,,74825920.6632984,20177328.1416459,28.6530152543941,11424395.0,65.4771996698998,26106760.0,5.86978507570615,2340373.0,16.7405040012764,1.91995902410572,39871528.0,,11623348.0,29.152,,28248180.0,70.848
2015-01-01,YR2015,Argentina,ARG,56.5490070488899,5.1566859021408,7.54196172215383,31747461596.3351,,215.5877995,116.7196074,10.7056520504538,-2.77737294006697,1.97713461784426,0.147160030086657,2.61132807121839,2.73115982828946,10498.5925297592,19116.9079145132,45836.3671875,,17.0707048841583,4.5567090210921,,9.00819985271696,9.399165266,11.7805740385254,23.153056135905,1.38980831410748,108998986493.918,,4.80529233472193,14.1815854549835,0.765932390755125,68137232117.4991,685001365.914279,278640032.941177,25.1959376536309,10939513.0,63.8777606355371,27734296.0,10.926301710832,4743956.0,15.8650650968871,1.00985496040526,43417765.0,,3689207.0,8.497,12.3365069418291,39728558.0,91.503
2015-01-01,YR2015,Australia,AUS,51.0854579040657,2.37269674923708,1.34524929444967,26772712223.6142,112.044745057232,293.8951377,153.711992,20.0129640731119,6.78197330781016,2.77379660566143,-0.0221612639760377,26.8644158232804,2.35113644074406,55017.2480239931,43923.2582693466,88339.28125,,26.1433301015663,-2.89197289474349,,13.5130644616485,9.9858441908,21.5344232529339,23.5490352805346,0.530878762105957,326695331123.498,1.508366722,28.2184096915625,6.30706474142163,-1.41569403420225,86996168413.6352,6013698632.86652,,18.8352673470043,4492359.0,66.1877053504696,15786287.0,14.9770273025262,3572138.0,3.10464105801648,1.46405981561408,23850784.0,,3410424.0,14.299,22.0428098117434,20440360.0,85.701
2015-01-01,YR2015,Austria,AUT,49.1656666425614,1.11155469352266,-0.646132392955224,5227768213.79655,110.68857934681,226.1189055,152.0718232,52.9314906301335,3.09759130970062,-2.24497447545124,-0.579964511669339,1.96798511012965,1.09185423166194,47905.5431541607,44304.967756787,90099.2109375,30.5,23.5706008336827,1.95437830918314,,13.3529676802673,5.4081298919,49.2045197877218,25.0272857368986,-0.121341007300984,106988808794.907,0.896567005,17.465726250517,16.5586504951608,0.647181388570857,73104733505.6458,4342594631.34118,310183139.780703,14.1199611875432,1220346.0,67.0395546223339,5794027.0,18.840484190123,1628326.0,104.730790203943,1.12099250236958,8642699.0,0.7,3654565.0,42.285,26.7793872371983,4988134.0,57.715
2015-01-01,YR2015,Belgium,BEL,54.193605740924,0.68339383924317,14.2862947939619,3609430528.36501,108.629692097897,211.171926,140.1028278,80.7943639933169,3.28137768408338,-6.39894944551151,-2.88633970010265,8.37026304275963,1.42695680945808,45052.3653466121,41708.2123401731,102652.046875,27.7,23.5777577106952,3.62005489668277,,13.0228735261069,2.9635985538,79.4349613261823,19.8568575192455,3.02283075908689,108339334346.151,0.558102452,12.2835331942319,12.8348085076306,3.42963324161649,71151864612.0599,3759800058.74374,86487161.5658345,17.0041566486002,1917082.0,64.8535339486213,7311715.0,18.1423094027785,2045400.0,372.33143989432,0.579446241677791,11274196.0,0.0,239464.0,2.124,24.6673759202321,11034732.0,97.876
